Throughput
1
325
324
325
325
325
325
325
324
326
170
161
193
150
126
92
118
107
140
89
149
113
102
70
126
126
150
74
23
109
180
75
33
79
237
113
75
85
27
150
55
112
98
121
122
112
26
175
130
103
153
234
153
277
205
154
135
215
168
140
