Throughput
3168
3175
3203
3180
3185
3192
2864
3176
3191
2589
2433
2322
2315
2672
2753
2709
3022
3138
3175
3168
3174
3137
3180
3144
3186
2939
3027
3167
3150
3167
3175
3131
3148
3168
3182
3174
2712
3137
3120
3134
3165
3168
3161
3198
3102
2616
3147
3167
3183
3166
3121
3156
3143
3110
3166
2517
2835
3064
3181
