Throughput
3196
3187
3166
3129
2863
3191
3213
3178
3150
2528
2120
2376
2559
2686
2200
2515
3069
3076
3147
3139
3126
3120
3159
3133
3152
3162
2784
2887
2987
3189
3132
3148
3173
3138
3177
3164
3154
2756
3125
3125
3112
3162
3151
3149
2913
2935
3164
3144
3155
3174
3134
3173
3164
3089
3176
2730
3173
3189
3158
