Throughput
3185
3164
3215
2818
3171
3159
3171
3200
3155
2498
2124
2418
2523
2587
2122
2412
2801
2824
2426
2574
2200
2719
2745
2393
2808
2431
2812
2812
2429
2818
2408
2809
2812
2426
2788
2714
2506
2945
2993
2987
3067
3128
3058
2628
2843
3038
3156
3155
3134
3153
2832
3144
3150
3140
3122
3137
3152
3142
3163
