Throughput
3211
3195
3214
2896
3200
3223
3212
3191
3167
2933
3090
3163
3219
3157
3131
3170
3199
2809
3180
3190
3212
3183
3151
3175
3209
3201
2737
3175
3178
3180
3184
3162
3175
3176
3204
2663
3169
3146
3181
3173
3176
3193
3174
3175
2670
2870
2931
3171
3145
3174
3175
3123
3182
3227
3180
2653
3166
3202
3196
