Throughput
1112
1036
1124
1113
1107
1133
1111
1126
1106
555
549
541
586
563
773
641
1001
1075
1110
650
804
828
840
846
884
873
768
868
758
856
858
859
816
850
853
810
856
857
856
819
886
1030
1
249
951
1081
1105
1122
1103
1102
1111
1120
1136
1036
1117
1117
1114
1130
1114
