Throughput
1053
1115
1139
1125
1127
1133
1134
1027
1126
601
567
575
691
671
811
670
833
692
809
367
419
429
438
512
819
741
854
822
846
762
844
865
873
844
870
872
830
875
866
883
820
877
886
886
938
562
2
547
1032
1093
1039
1126
1107
1130
1114
1125
1138
1142
1129
