Throughput
1120
1060
1148
1134
1128
1141
1143
1137
1138
545
541
606
670
713
688
791
1111
1082
1123
666
850
845
872
871
870
867
759
872
864
757
877
873
849
840
874
879
787
869
878
771
873
744
2
519
1032
1031
1121
1118
1111
1126
1124
1142
1150
1016
1152
1144
1135
1131
1131
