Throughput
1134
1127
1123
1141
1071
1139
1132
1134
1144
610
557
614
721
635
676
646
765
967
1113
720
784
836
781
865
769
879
860
877
879
824
870
875
833
880
879
867
841
882
885
821
976
675
1
509
1030
1057
1132
1116
1110
1125
1125
1119
1116
1114
1047
1125
1129
1121
1124
