Throughput
1150
1164
1159
1063
1132
1147
1142
1143
1152
1149
1146
1036
1141
1135
1151
1149
1133
1144
1142
1034
1143
1139
1158
1147
1153
1135
1145
1024
1135
1141
1134
1147
1147
1133
1138
1009
1098
1128
1144
1148
1120
1127
1118
944
1141
1146
1139
1136
1154
1151
1147
987
1144
1155
1142
1143
1140
1149
1147
