Throughput
139
140
132
131
143
155
144
154
140
135
128
93
62
0
0
2
2
0
0
0
0
0
117
142
138
150
143
143
153
148
153
157
137
143
96
121
144
148
158
149
160
159
161
154
153
140
157
146
148
150
118
160
159
159
168
167
159
161
163
172
