Throughput
140
134
141
146
131
139
149
139
144
151
107
79
76
0
0
1
0
0
1
0
0
0
29
119
141
142
143
152
147
143
150
152
163
145
157
81
106
149
144
149
153
160
147
148
147
156
158
157
165
153
122
159
170
166
162
163
158
168
171
169
