Throughput
0
1392
1392
1395
1423
1136
1133
1119
1402
1431
524
467
226
451
524
431
463
424
344
414
453
497
457
626
781
953
1075
1220
1276
1176
1267
1146
1252
1261
1317
1212
1205
1409
1458
1070
1236
1303
1194
1408
1420
1225
1396
1441
1323
1264
1421
1432
1159
1405
1423
1108
1435
1435
1121
1452
