Throughput
4
1343
1223
1166
1387
1382
1415
1169
1385
1407
538
175
470
542
456
485
498
402
344
379
461
512
648
796
909
839
1288
1278
1317
1315
1380
1105
1413
1278
1371
1273
1375
1235
1414
1359
1201
1391
1395
1169
1405
1174
1430
1413
1144
1388
1430
1125
1425
1386
1114
1448
1390
1106
1409
1382
