Throughput
4
1395
1408
1127
1405
1368
1403
1434
1434
882
525
475
490
318
392
577
458
513
476
497
458
491
815
889
910
1317
1165
1450
1380
1364
1083
1396
1257
1409
1258
1391
1396
1414
1168
1421
1391
1197
1401
1413
1176
1434
1150
1434
1123
1416
1106
1413
1114
1421
1113
1248
1216
1414
1061
1056
