Throughput
5
1430
1424
1400
1270
1313
1405
1397
1391
1396
883
1328
1433
1427
1408
1410
1143
1411
1328
982
1401
1408
1391
1408
1172
1423
1405
1402
1398
1386
1060
1385
1429
1452
1442
1100
1399
1149
1410
1119
1974
1129
1429
1109
1155
1322
1251
937
1404
1420
1410
1418
1252
1405
1392
1326
1391
1424
1214
1396
