Throughput
5
1389
1088
1344
830
1413
1419
1388
1391
1413
440
476
510
472
268
599
460
494
488
456
463
481
668
798
839
1321
1208
1291
1386
1409
1312
1288
1387
1256
1382
1405
1421
1408
1211
1405
1421
1428
1389
1151
1381
1462
1146
1417
1235
1309
1115
1388
1093
1397
1103
1128
925
1382
1382
1423
